,Unnamed: 0,Artist,Song,Duration(ms),Year,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,uri
9079,9079,Vickie Winans,Its Alright,230907,2006,0.6970000000000001,0.898,5,-4.824,0.0761,0.152,0.0,0.23800000000000002,0.835,111.977,spotify:track:5LQP65nrPNCoUf6v0HroNB
9080,9080,Tye Tribbett ,Victory,249880,2006,0.473,0.937,11,-3.6,0.39799999999999996,0.0578,0.0,0.325,0.496,186.308,spotify:track:7olcSsRz6L8Tl4TmjOwxTu
9081,9081,Yolanda Adams,Victory,280544,2006,0.6829999999999999,0.9540000000000001,10,-2.5,0.12,0.0455,0.0,0.0508,0.9640000000000001,76.495,spotify:track:4SlBvsyOCwNdEfjGpP0d9f
9082,9082,Donnie McClurkin,Church Medley,275187,2006,0.547,0.9279999999999999,5,-3.89,0.0301,0.0217,0.0,0.633,0.599,104.84,spotify:track:0HYpgoMAXWZD6IS6sN9T1F
9083,9083,Vicki Yohe,Deliverance Is Available,301307,2006,0.578,0.546,5,-5.481,0.0296,0.374,0.0,0.284,0.263,104.898,spotify:track:67sUXetpVXsCBXSuxdx0Jq
9084,9084,Youth For Christ,The Struggle Is Over,294720,2006,0.345,0.313,0,-13.869000000000002,0.0327,0.365,0.0,0.604,0.294,93.462,spotify:track:2vFP5JKi5hUuHtynRITP8X
9085,9085,CeCe Winans,Pray,211893,2006,0.809,0.629,1,-8.017000000000001,0.035,0.16399999999999998,0.0,0.0702,0.374,101.199,spotify:track:0Q04tlIgmRYHgvKNceIsAn
9086,9086,Dottie Peoples,He Said It ,394707,2006,0.6709999999999999,0.6809999999999999,10,-9.316,0.134,0.0246,0.0,0.17600000000000002,0.353,106.54899999999999,spotify:track:5x34PXdfqyqPPy7mK6aCKG
9087,9087,Kirk Franklin,Imagine Me,318840,2006,0.632,0.7170000000000001,0,-8.307,0.039,0.138,0.00149,0.0685,0.77,153.942,spotify:track:7kN3bGZtBKwWwYKSkE3RER
9088,9088,Darrel Petties ,Thank Ya Jesus,236333,2006,0.368,0.6859999999999999,10,-6.527,0.136,0.0241,5.71e-06,0.122,0.34700000000000003,67.878,spotify:track:6lvsbAxz6CRXhS5JiiNQZb
9089,9089,CeCe Winans,Hes Concerned,206213,2006,0.257,0.177,4,-11.798,0.0304,0.9079999999999999,0.0,0.106,0.35100000000000003,81.086,spotify:track:6bpRaJSFcjdv5aRtyUYwgc
9090,9090,"Keith ""Wonderboy"" Johnson ",I Made It,327747,2006,0.672,0.92,7,-0.998,0.0786,0.11900000000000001,0.0,0.614,0.8,114.031,spotify:track:3JsJnYzHtsEhtoFNI6sCcP
9091,9091,Tamela Mann,Speak Lord,292048,2006,0.285,0.591,5,-5.781000000000001,0.0484,0.654,0.0,0.524,0.39799999999999996,81.805,spotify:track:6iqbk9XjZ994WY5cgSj0Fk
9092,9092,Virtue,Follow Me,219293,2006,0.8029999999999999,0.726,6,-6.3,0.0486,0.0138,0.000149,0.0689,0.524,113.99799999999999,spotify:track:44YZAqgqANvA7JgIjByqOo
9093,9093,Kelly Price,Healing,252160,2006,0.52,0.74,7,-6.018,0.0791,0.217,0.0,0.163,0.247,120.471,spotify:track:3HGbvhA2pzYsShwFzFvtLb
9094,9094,Marvin Sapp,Do You Know Him?,318147,2006,0.736,0.872,1,-6.098,0.0544,0.045,3.07e-06,0.0813,0.816,109.993,spotify:track:1xH34c55adPJWAfUBnHDZV
9095,9095,Darwin Hobbs,Glorify Him,330827,2006,0.618,0.9359999999999999,8,-3.81,0.153,0.156,0.0,0.32299999999999995,0.655,111.98299999999999,spotify:track:1OdRpL6equkp7B1DeIBKm9
9096,9096,Hezekiah Walker ,Faithful Is Our God,444933,2007,0.39799999999999996,0.6990000000000001,10,-4.308,0.0342,0.0927,0.0,0.9670000000000001,0.625,181.93400000000003,spotify:track:0eDajJTpZNVXPUXCqza0HZ
9097,9097,DeWayne Woods ,Let Go,295747,2007,0.643,0.687,8,-6.221,0.0569,0.546,0.0,0.348,0.327,115.09200000000001,spotify:track:3tQHbcDuZC0Zy323aODWPI
9098,9098,The Clark Sisters,Blessed And Highly Favored,319480,2007,0.502,0.759,5,-4.065,0.126,0.311,0.0,0.985,0.382,102.302,spotify:track:2BiCH1atqXX1OXOtL0PKHS
9099,9099,Byron Cage,Broken But Im Healed,415973,2007,0.537,0.5820000000000001,10,-6.922999999999999,0.0515,0.179,0.0,0.366,0.34600000000000003,100.044,spotify:track:6e7AJutUsj6YDoXDwqmcbL
9100,9100,Smokie Norful,Um Good,288667,2007,0.39399999999999996,0.647,6,-4.919,0.0484,0.321,0.0,0.0948,0.294,103.95200000000001,spotify:track:2XQtpkLazT4lx4jdydcduU
9101,9101,Marvin Sapp,Never Would Have Made It,415133,2007,0.33799999999999997,0.5589999999999999,0,-7.053,0.11800000000000001,0.252,0.0,0.38,0.276,168.489,spotify:track:3QdBvvYJ9k1CES1e9aYvaA
9102,9102,Deitrick Haddon,Heaven Knows,206053,2007,0.44799999999999995,0.593,10,-4.699,0.0554,0.652,0.0,0.0968,0.312,75.115,spotify:track:7Jn5sKedCSbkOMX0LIsIxd
9103,9103,Troy Sneed,Hallelujah,350133,2007,0.5329999999999999,0.7929999999999999,0,-6.141,0.0474,0.312,0.0,0.127,0.408,143.02200000000002,spotify:track:6FQj62HJOltoVczUfoN3DB
9104,9104,The Anointed Pace Sisters,High Praise,272840,2007,0.391,0.8370000000000001,1,-8.415,0.251,0.046,0.0,0.721,0.6709999999999999,96.68,spotify:track:0s4EnjjagwRwLqGtz1n11W
9105,9105,Alvin Darling ,Nobody But The Lord,241507,2007,0.8220000000000001,0.807,8,-7.325,0.113,0.109,0.0,0.35700000000000004,0.9229999999999999,131.976,spotify:track:1pVLU87622ssUKSQeo4Gjj
9106,9106,Kelly Price,Healing,252160,2007,0.52,0.74,7,-6.018,0.0791,0.217,0.0,0.163,0.247,120.471,spotify:track:3HGbvhA2pzYsShwFzFvtLb
9107,9107,Youth For Christ,The Struggle Is Over,294720,2007,0.345,0.313,0,-13.869000000000002,0.0327,0.365,0.0,0.604,0.294,93.462,spotify:track:2vFP5JKi5hUuHtynRITP8X
9108,9108,Maurette Brown Clark,One God,294787,2007,0.34299999999999997,0.873,0,-4.817,0.0929,0.21,0.0,0.307,0.562,100.456,spotify:track:1GzkpQWK8x9eF3iflnmQT7
9109,9109,The McClurkin Project,We Praise You,325493,2007,0.41200000000000003,0.929,0,-5.403,0.3,0.0113,7.340000000000001e-05,0.951,0.589,98.08,spotify:track:0Ck3lvSja7uzV64q2HVB5A
9110,9110,J Moss,Praise On The Inside,223667,2007,0.573,0.898,0,-3.583,0.133,0.0427,0.0,0.15,0.539,125.745,spotify:track:3GN2Y6iwlw1M7fhMHl60PI
9111,9111,Kirk Franklin,Imagine Me,318840,2007,0.632,0.7170000000000001,0,-8.307,0.039,0.138,0.00149,0.0685,0.77,153.942,spotify:track:7kN3bGZtBKwWwYKSkE3RER
9112,9112,Luther Barnes ,You Keep On Blessing Me,383880,2007,0.759,0.659,6,-5.852,0.191,0.0942,0.0,0.0403,0.9640000000000001,140.911,spotify:track:4vF7BC9mK8VecZVzmkaIT1
9113,9113,Jonathan Butler,Brand New Day,278760,2007,0.688,0.5870000000000001,4,-10.216000000000001,0.0817,0.205,0.0,0.152,0.5820000000000001,102.01299999999999,spotify:track:0DhxdFjKqyqc4BRo8DdZ0B
